,Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit
64408,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Canada,,,,,,,
64409,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Mexico,,,,,,,
64410,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Brazil,,,,,,,
64411,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Japan,84298.47,88737.33,61639.02,1329,46.38,66.77,22659.45
64412,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Korea,,,,,,,
64413,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,China,,,,,,,
64414,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Singapore,,,,,,,
64415,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Australia,,,,,,,
64416,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Netherlands,,,,,,,
64417,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Sweden,41927.23,44134.97,30657.18,661,46.38,66.77,11270.05
64418,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Finland,,,,,,,
64419,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Denmark,,,,,,,
64420,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,France,210080.16,221142.24,153610.56,3312,46.38,66.77,56469.6
64421,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Germany,41356.36,43534.04,30239.76,652,46.38,66.77,11116.6
64422,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,United Kingdom,72881.07,76718.73,53290.62,1149.0,46.38,66.77,19590.45
64423,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Belgium,,,,,,,
64424,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Switzerland,,,,,,,
64425,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Austria,30890.41,32516.99,22587.06,487,46.38,66.77,8303.35
64426,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Italy,,,,,,,
64427,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Spain,44527.86,46872.54,32558.76,702,46.38,66.77,11969.1
64428,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,United States,1222803.54,1287192.06,894113.64,19278,46.38,66.77,328689.9
64429,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Canada,596622.58,628038.62,436250.28,9406,46.38,66.77,160372.3
64430,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Mexico,381975.46,402088.94,279300.36,6022,46.38,66.77,102675.1
64431,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Brazil,202278.27,212929.53,147905.82,3189,46.38,66.77,54372.45
64432,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Japan,440013.91,463183.49,321738.06,6937,46.38,66.77,118275.85
64433,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Korea,413563.6,435340.4,302397.6,6520,46.38,66.77,111166.0
64434,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,China,592626.49,623832.11,433328.34,9343,46.38,66.77,159298.15
64435,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Singapore,335861.85,353547.15,245582.1,5295,46.38,66.77,90279.75
64436,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Australia,233422.4,245713.6,170678.4,3680,46.38,66.77,62744.0
64437,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Netherlands,424600.42,446958.38,310467.72,6694,46.38,66.77,114132.7
64438,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Sweden,143224.94,150766.66,104726.04,2258,46.38,66.77,38498.9
64439,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Finland,437667,460713,320022,6900,46.38,66.77,117645.0
64440,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Denmark,74276.53,78187.67,54310.98,1171,46.38,66.77,19965.55
64441,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,France,335037.26,352679.14,244979.16,5282,46.38,66.77,90058.1
64442,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Germany,360472.69,379453.91,263577.54,5683,46.38,66.77,96895.15
64443,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,United Kingdom,415910.51,437810.89,304113.66,6557,46.38,66.77,111796.85
64444,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Belgium,203483.44,214198.16,148787.04,3208,46.38,66.77,54696.4
64445,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Switzerland,270909.53,285174.67,198088.98,4271,46.38,66.77,72820.55
64446,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Austria,239131.1,251722.9,174852.6,3770,46.38,66.77,64278.5
64447,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Italy,279853.16,294589.24,204628.56,4412,46.38,66.77,75224.6
64448,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Spain,314041.93,330578.27,229627.38,4951,46.38,66.77,84414.55
64449,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,United States,,,,,,,
64450,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Canada,,,,,,,
64451,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Mexico,,,,,,,
64452,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Brazil,,,,,,,
64453,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Japan,,,,,,,
64454,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Korea,,,,,,,
64455,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,China,,,,,,,
64456,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Singapore,55564.68,58490.52,40628.88,876,46.38,66.77,14935.8
64457,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Australia,,,,,,,
64458,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Netherlands,,,,,,,
64459,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Sweden,,,,,,,
64460,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Finland,,,,,,,
64461,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Denmark,,,,,,,
64462,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,France,,,,,,,
64463,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Germany,,,,,,,
64464,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,United Kingdom,,,,,,,
64465,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Belgium,,,,,,,
64466,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Switzerland,,,,,,,
64467,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Austria,,,,,,,
64468,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Italy,,,,,,,
64469,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Spain,,,,,,,
64470,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,United States,,,,,,,
64471,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Canada,,,,,,,
64472,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Mexico,,,,,,,
64473,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Brazil,,,,,,,
64474,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Japan,,,,,,,
64475,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Korea,,,,,,,
64476,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,China,,,,,,,
64477,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Singapore,,,,,,,
64478,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Australia,,,,,,,
64479,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Netherlands,,,,,,,
64480,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Sweden,,,,,,,
64481,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Finland,,,,,,,
64482,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Denmark,,,,,,,
64483,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,France,,,,,,,
64484,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Germany,,,,,,,
64485,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,United Kingdom,,,,,,,
64486,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Belgium,,,,,,,
64487,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Switzerland,,,,,,,
64488,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Austria,,,,,,,
64489,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Italy,,,,,,,
64490,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Mail,Spain,,,,,,,
64491,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,United States,22137.07,23302.73,16186.62,349,46.38,66.77,5950.45
64492,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Canada,48523.95,51079.05,35480.7,765,46.38,66.77,13043.25
64493,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Mexico,,,,,,,
64494,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Brazil,35647.66,37524.74,26065.56,562,46.38,66.77,9582.1
64495,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Japan,,,,,,,
64496,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Korea,,,,,,,
64497,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,China,,,,,,,
64498,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Singapore,,,,,,,
64499,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Australia,,,,,,,
64500,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Netherlands,,,,,,,
64501,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Sweden,,,,,,,
64502,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Finland,,,,,,,
64503,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Denmark,,,,,,,
64504,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,France,,,,,,,
64505,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Germany,64952.32,68372.48,47493.12,1024,46.38,66.77,17459.2
64506,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,United Kingdom,41610.08,43801.12,30425.28,656,46.38,66.77,11184.8
64507,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Belgium,,,,,,,
64508,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Switzerland,,,,,,,
64509,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Austria,,,,,,,
64510,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Italy,108592.16,114310.24,79402.56,1712,46.38,66.77,29189.6
64511,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Spain,,,,,,,
64512,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,United States,,,,,,,
64513,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Canada,,,,,,,
64514,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Mexico,,,,,,,
64515,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Brazil,,,,,,,
64516,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Japan,,,,,,,
64517,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Korea,,,,,,,
64518,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,China,,,,,,,
64519,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Singapore,,,,,,,
64520,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Australia,,,,,,,
64521,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Netherlands,,,,,,,
64522,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Sweden,,,,,,,
64523,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Finland,,,,,,,
64524,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Denmark,,,,,,,
64525,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,France,,,,,,,
64526,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Germany,,,,,,,
64527,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,United Kingdom,,,,,,,
64528,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Belgium,33491.04,35254.56,24488.64,528,46.38,66.77,9002.4
64529,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Switzerland,,,,,,,
64530,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Austria,,,,,,,
64531,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Italy,,,,,,,
64532,2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Spain,,,,,,,
64533,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,United States,,,,,,,
64534,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Canada,29701.08,31264.62,15450,206,75,151.77,14251.08
64535,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Mexico,,,,,,,
64536,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Brazil,,,,,,,
64537,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Japan,35612.46,37487.19,18525,247,75,151.77,17087.46
64538,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Korea,,,,,,,
64539,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,China,,,,,,,
64540,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Singapore,,,,,,,
64541,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Australia,36910.08,38853.12,19200,256,75,151.77,17710.08
64542,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Netherlands,,,,,,,
64543,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Sweden,31863.78,33541.17,16575,221,75,151.77,15288.78
64544,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Finland,,,,,,,
64545,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Denmark,,,,,,,
64546,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,France,,,,,,,
64547,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Germany,,,,,,,
64548,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,United Kingdom,,,,,,,
64549,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Belgium,,,,,,,
64550,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Switzerland,,,,,,,
64551,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Austria,,,,,,,
64552,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Italy,34747.38,36576.57,18075,241,75,151.77,16672.38
64553,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Spain,,,,,,,
64554,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,United States,167825.52,176660.28,87300,1164.0,75.0,151.77,80525.52
64555,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Canada,,,,,,,
64556,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Mexico,,,,,,,
64557,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Brazil,,,,,,,
64558,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Japan,,,,,,,
64559,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Korea,,,,,,,
64560,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,China,,,,,,,
64561,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Singapore,,,,,,,
64562,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Australia,,,,,,,
64563,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Netherlands,,,,,,,
64564,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Sweden,38063.52,40067.28,19800,264,75.0,151.77,18263.52
64565,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Finland,,,,,,,
64566,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Denmark,,,,,,,
64567,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,France,101646.9,106997.85,52875,705,75.0,151.77,48771.9
64568,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Germany,,,,,,,
64569,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,United Kingdom,21482.82,22613.73,11175,149.0,75.0,151.77,10307.82
64570,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Belgium,,,,,,,
64571,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Switzerland,,,,,,,
64572,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Austria,57239.46,60252.69,29775,397,75.0,151.77,27464.46
64573,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Italy,,,,,,,
64574,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Spain,87373.08,91972.62,45450,606,75.0,151.77,41923.08
64575,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,United States,932556.24,981648.36,485100,6468,75.0,151.77,447456.24
64576,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Canada,421870.68,444079.02,219450,2926,75,151.77,202420.68
64577,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Mexico,292829.58,308244.87,152325,2031,75,151.77,140504.58
64578,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Brazil,182243.52,191837.28,94800,1264,75,151.77,87443.52
64579,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Japan,423600.84,445900.26,220350,2938,75,151.77,203250.84
64580,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Korea,315177.48,331769.22,163950,2186,75,151.77,151227.48
64581,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,China,452436.84,476254.26,235350,3138,75,151.77,217086.84
64582,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Singapore,299461.86,315226.29,155775,2077,75,151.77,143686.86
64583,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Australia,216270,227655,112500,1500,75,151.77,103770.0
64584,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Netherlands,328009.5,345276.75,170625,2275,75,151.77,157384.5
64585,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Sweden,63727.56,67082.34,33150,442,75,151.77,30577.56
64586,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Finland,334930.14,352561.71,174225,2323,75,151.77,160705.14
64587,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Denmark,97898.22,103051.83,50925,679,75,151.77,46973.22
64588,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,France,315033.3,331617.45,163875,2185,75,151.77,151158.3
64589,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Germany,307247.58,323421.87,159825,2131,75,151.77,147422.58
64590,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,United Kingdom,389141.82,409627.23,202425,2699,75.0,151.77,186716.82
64591,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Belgium,181666.8,191230.2,94500,1260,75,151.77,87166.8
64592,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Switzerland,207907.56,218852.34,108150,1442,75,151.77,99757.56
64593,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Austria,160328.16,168768.24,83400,1112,75,151.77,76928.16
64594,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Italy,213963.12,225226.68,111300,1484,75,151.77,102663.12
64595,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Spain,160328.16,168768.24,83400,1112,75,151.77,76928.16
64596,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,United States,,,,,,,
64597,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Canada,,,,,,,
64598,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Mexico,,,,,,,
64599,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Brazil,,,,,,,
64600,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Japan,,,,,,,
64601,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Korea,,,,,,,
64602,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,China,,,,,,,
64603,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Singapore,,,,,,,
64604,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Australia,,,,,,,
64605,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Netherlands,,,,,,,
64606,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Sweden,,,,,,,
64607,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Finland,,,,,,,
64608,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Denmark,,,,,,,
64609,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,France,,,,,,,
64610,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Germany,,,,,,,
64611,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,United Kingdom,,,,,,,
64612,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Belgium,,,,,,,
64613,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Switzerland,,,,,,,
64614,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Austria,,,,,,,
64615,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Italy,,,,,,,
64616,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Special,Spain,,,,,,,
64617,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,United States,,,,,,,
64618,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Canada,,,,,,,
64619,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Mexico,,,,,,,
64620,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Brazil,,,,,,,
64621,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Japan,,,,,,,
64622,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Korea,,,,,,,
64623,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,China,,,,,,,
64624,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Singapore,,,,,,,
64625,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Australia,,,,,,,
64626,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Netherlands,,,,,,,
64627,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Sweden,,,,,,,
64628,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Finland,,,,,,,
64629,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Denmark,,,,,,,
64630,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,France,,,,,,,
64631,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Germany,,,,,,,
64632,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,United Kingdom,,,,,,,
64633,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Belgium,,,,,,,
64634,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Switzerland,,,,,,,
64635,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Austria,,,,,,,
64636,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Italy,,,,,,,
64637,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Mail,Spain,,,,,,,
64638,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,United States,,,,,,,
64639,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Canada,41668.02,43861.53,21675,289,75,151.77,19993.02
64640,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Mexico,,,,,,,
64641,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Brazil,,,,,,,
64642,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Japan,,,,,,,
64643,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Korea,,,,,,,
64644,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,China,,,,,,,
64645,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Singapore,,,,,,,
64646,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Australia,,,,,,,
64647,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Netherlands,,,,,,,
64648,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Sweden,,,,,,,
64649,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Finland,,,,,,,
64650,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Denmark,,,,,,,
64651,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,France,,,,,,,
64652,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Germany,78722.28,82866.42,40950,546,75,151.77,37772.28
64653,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,United Kingdom,,,,,,,
64654,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Belgium,,,,,,,
64655,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Switzerland,,,,,,,
64656,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Austria,,,,,,,
64657,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Italy,47002.68,49477.02,24450,326,75,151.77,22552.68
64658,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Spain,,,,,,,
64659,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,United States,,,,,,,
64660,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Canada,,,,,,,
64661,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Mexico,,,,,,,
